storm_id,storm_name,timestamp,timecode,lat,lon,m1_combined,m1_c13,m2_combined,m2_c13
2021al09,Hurricane Ida,2021-08-27 09:40:00,2021239094,20.11,-81.51,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/09/OR_ABI-L2-MCMIPM1-M6_G16_s2021239094,s3://noaa-goes16/ABI-L1b-RadM/2021/239/09/OR_ABI-L1b-RadM1-M6C13_G16_s2021239094,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/09/OR_ABI-L2-MCMIPM2-M6_G16_s2021239094,s3://noaa-goes16/ABI-L1b-RadM/2021/239/09/OR_ABI-L1b-RadM2-M6C13_G16_s2021239094
2021al09,Hurricane Ida,2021-08-27 10:00:00,2021239100,20.17,-81.57,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/10/OR_ABI-L2-MCMIPM1-M6_G16_s2021239100,s3://noaa-goes16/ABI-L1b-RadM/2021/239/10/OR_ABI-L1b-RadM1-M6C13_G16_s2021239100,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/10/OR_ABI-L2-MCMIPM2-M6_G16_s2021239100,s3://noaa-goes16/ABI-L1b-RadM/2021/239/10/OR_ABI-L1b-RadM2-M6C13_G16_s2021239100
2021al09,Hurricane Ida,2021-08-27 10:30:00,2021239103,20.25,-81.65,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/10/OR_ABI-L2-MCMIPM1-M6_G16_s2021239103,s3://noaa-goes16/ABI-L1b-RadM/2021/239/10/OR_ABI-L1b-RadM1-M6C13_G16_s2021239103,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/10/OR_ABI-L2-MCMIPM2-M6_G16_s2021239103,s3://noaa-goes16/ABI-L1b-RadM/2021/239/10/OR_ABI-L1b-RadM2-M6C13_G16_s2021239103
2021al09,Hurricane Ida,2021-08-27 11:00:00,2021239110,20.34,-81.73,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/11/OR_ABI-L2-MCMIPM1-M6_G16_s2021239110,s3://noaa-goes16/ABI-L1b-RadM/2021/239/11/OR_ABI-L1b-RadM1-M6C13_G16_s2021239110,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/11/OR_ABI-L2-MCMIPM2-M6_G16_s2021239110,s3://noaa-goes16/ABI-L1b-RadM/2021/239/11/OR_ABI-L1b-RadM2-M6C13_G16_s2021239110
2021al09,Hurricane Ida,2021-08-27 11:30:00,2021239113,20.42,-81.82,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/11/OR_ABI-L2-MCMIPM1-M6_G16_s2021239113,s3://noaa-goes16/ABI-L1b-RadM/2021/239/11/OR_ABI-L1b-RadM1-M6C13_G16_s2021239113,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/11/OR_ABI-L2-MCMIPM2-M6_G16_s2021239113,s3://noaa-goes16/ABI-L1b-RadM/2021/239/11/OR_ABI-L1b-RadM2-M6C13_G16_s2021239113
2021al09,Hurricane Ida,2021-08-27 12:00:00,2021239120,20.50,-81.90,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/12/OR_ABI-L2-MCMIPM1-M6_G16_s2021239120,s3://noaa-goes16/ABI-L1b-RadM/2021/239/12/OR_ABI-L1b-RadM1-M6C13_G16_s2021239120,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/12/OR_ABI-L2-MCMIPM2-M6_G16_s2021239120,s3://noaa-goes16/ABI-L1b-RadM/2021/239/12/OR_ABI-L1b-RadM2-M6C13_G16_s2021239120
2021al09,Hurricane Ida,2021-08-27 12:30:00,2021239123,20.59,-81.98,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/12/OR_ABI-L2-MCMIPM1-M6_G16_s2021239123,s3://noaa-goes16/ABI-L1b-RadM/2021/239/12/OR_ABI-L1b-RadM1-M6C13_G16_s2021239123,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/12/OR_ABI-L2-MCMIPM2-M6_G16_s2021239123,s3://noaa-goes16/ABI-L1b-RadM/2021/239/12/OR_ABI-L1b-RadM2-M6C13_G16_s2021239123
2021al09,Hurricane Ida,2021-08-27 13:00:00,2021239130,20.48,-81.85,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/13/OR_ABI-L2-MCMIPM1-M6_G16_s2021239130,s3://noaa-goes16/ABI-L1b-RadM/2021/239/13/OR_ABI-L1b-RadM1-M6C13_G16_s2021239130,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/13/OR_ABI-L2-MCMIPM2-M6_G16_s2021239130,s3://noaa-goes16/ABI-L1b-RadM/2021/239/13/OR_ABI-L1b-RadM2-M6C13_G16_s2021239130
2021al09,Hurricane Ida,2021-08-27 13:30:00,2021239133,20.49,-81.89,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/13/OR_ABI-L2-MCMIPM1-M6_G16_s2021239133,s3://noaa-goes16/ABI-L1b-RadM/2021/239/13/OR_ABI-L1b-RadM1-M6C13_G16_s2021239133,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/13/OR_ABI-L2-MCMIPM2-M6_G16_s2021239133,s3://noaa-goes16/ABI-L1b-RadM/2021/239/13/OR_ABI-L1b-RadM2-M6C13_G16_s2021239133
2021al09,Hurricane Ida,2021-08-27 14:00:00,2021239140,20.56,-81.95,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/14/OR_ABI-L2-MCMIPM1-M6_G16_s2021239140,s3://noaa-goes16/ABI-L1b-RadM/2021/239/14/OR_ABI-L1b-RadM1-M6C13_G16_s2021239140,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/14/OR_ABI-L2-MCMIPM2-M6_G16_s2021239140,s3://noaa-goes16/ABI-L1b-RadM/2021/239/14/OR_ABI-L1b-RadM2-M6C13_G16_s2021239140
2021al09,Hurricane Ida,2021-08-27 14:30:00,2021239143,20.63,-82.03,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/14/OR_ABI-L2-MCMIPM1-M6_G16_s2021239143,s3://noaa-goes16/ABI-L1b-RadM/2021/239/14/OR_ABI-L1b-RadM1-M6C13_G16_s2021239143,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/14/OR_ABI-L2-MCMIPM2-M6_G16_s2021239143,s3://noaa-goes16/ABI-L1b-RadM/2021/239/14/OR_ABI-L1b-RadM2-M6C13_G16_s2021239143
2021al09,Hurricane Ida,2021-08-27 15:00:00,2021239150,20.70,-82.10,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/15/OR_ABI-L2-MCMIPM1-M6_G16_s2021239150,s3://noaa-goes16/ABI-L1b-RadM/2021/239/15/OR_ABI-L1b-RadM1-M6C13_G16_s2021239150,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/15/OR_ABI-L2-MCMIPM2-M6_G16_s2021239150,s3://noaa-goes16/ABI-L1b-RadM/2021/239/15/OR_ABI-L1b-RadM2-M6C13_G16_s2021239150
2021al09,Hurricane Ida,2021-08-27 15:30:00,2021239153,20.78,-82.18,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/15/OR_ABI-L2-MCMIPM1-M6_G16_s2021239153,s3://noaa-goes16/ABI-L1b-RadM/2021/239/15/OR_ABI-L1b-RadM1-M6C13_G16_s2021239153,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/15/OR_ABI-L2-MCMIPM2-M6_G16_s2021239153,s3://noaa-goes16/ABI-L1b-RadM/2021/239/15/OR_ABI-L1b-RadM2-M6C13_G16_s2021239153
2021al09,Hurricane Ida,2021-08-27 16:00:00,2021239160,20.85,-82.26,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/16/OR_ABI-L2-MCMIPM1-M6_G16_s2021239160,s3://noaa-goes16/ABI-L1b-RadM/2021/239/16/OR_ABI-L1b-RadM1-M6C13_G16_s2021239160,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/16/OR_ABI-L2-MCMIPM2-M6_G16_s2021239160,s3://noaa-goes16/ABI-L1b-RadM/2021/239/16/OR_ABI-L1b-RadM2-M6C13_G16_s2021239160
2021al09,Hurricane Ida,2021-08-27 16:30:00,2021239163,20.93,-82.34,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/16/OR_ABI-L2-MCMIPM1-M6_G16_s2021239163,s3://noaa-goes16/ABI-L1b-RadM/2021/239/16/OR_ABI-L1b-RadM1-M6C13_G16_s2021239163,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/16/OR_ABI-L2-MCMIPM2-M6_G16_s2021239163,s3://noaa-goes16/ABI-L1b-RadM/2021/239/16/OR_ABI-L1b-RadM2-M6C13_G16_s2021239163
2021al09,Hurricane Ida,2021-08-27 17:00:00,2021239170,21.01,-82.42,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/17/OR_ABI-L2-MCMIPM1-M6_G16_s2021239170,s3://noaa-goes16/ABI-L1b-RadM/2021/239/17/OR_ABI-L1b-RadM1-M6C13_G16_s2021239170,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/17/OR_ABI-L2-MCMIPM2-M6_G16_s2021239170,s3://noaa-goes16/ABI-L1b-RadM/2021/239/17/OR_ABI-L1b-RadM2-M6C13_G16_s2021239170
2021al09,Hurricane Ida,2021-08-27 17:30:00,2021239173,21.09,-82.51,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/17/OR_ABI-L2-MCMIPM1-M6_G16_s2021239173,s3://noaa-goes16/ABI-L1b-RadM/2021/239/17/OR_ABI-L1b-RadM1-M6C13_G16_s2021239173,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/17/OR_ABI-L2-MCMIPM2-M6_G16_s2021239173,s3://noaa-goes16/ABI-L1b-RadM/2021/239/17/OR_ABI-L1b-RadM2-M6C13_G16_s2021239173
2021al09,Hurricane Ida,2021-08-27 18:00:00,2021239180,21.18,-82.59,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/18/OR_ABI-L2-MCMIPM1-M6_G16_s2021239180,s3://noaa-goes16/ABI-L1b-RadM/2021/239/18/OR_ABI-L1b-RadM1-M6C13_G16_s2021239180,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/18/OR_ABI-L2-MCMIPM2-M6_G16_s2021239180,s3://noaa-goes16/ABI-L1b-RadM/2021/239/18/OR_ABI-L1b-RadM2-M6C13_G16_s2021239180
2021al09,Hurricane Ida,2021-08-27 18:30:00,2021239183,21.26,-82.68,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/18/OR_ABI-L2-MCMIPM1-M6_G16_s2021239183,s3://noaa-goes16/ABI-L1b-RadM/2021/239/18/OR_ABI-L1b-RadM1-M6C13_G16_s2021239183,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/18/OR_ABI-L2-MCMIPM2-M6_G16_s2021239183,s3://noaa-goes16/ABI-L1b-RadM/2021/239/18/OR_ABI-L1b-RadM2-M6C13_G16_s2021239183
2021al09,Hurricane Ida,2021-08-27 19:00:00,2021239190,21.34,-82.77,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/19/OR_ABI-L2-MCMIPM1-M6_G16_s2021239190,s3://noaa-goes16/ABI-L1b-RadM/2021/239/19/OR_ABI-L1b-RadM1-M6C13_G16_s2021239190,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/19/OR_ABI-L2-MCMIPM2-M6_G16_s2021239190,s3://noaa-goes16/ABI-L1b-RadM/2021/239/19/OR_ABI-L1b-RadM2-M6C13_G16_s2021239190
2021al09,Hurricane Ida,2021-08-27 19:30:00,2021239193,21.79,-82.88,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/19/OR_ABI-L2-MCMIPM1-M6_G16_s2021239193,s3://noaa-goes16/ABI-L1b-RadM/2021/239/19/OR_ABI-L1b-RadM1-M6C13_G16_s2021239193,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/19/OR_ABI-L2-MCMIPM2-M6_G16_s2021239193,s3://noaa-goes16/ABI-L1b-RadM/2021/239/19/OR_ABI-L1b-RadM2-M6C13_G16_s2021239193
2021al09,Hurricane Ida,2021-08-27 20:00:00,2021239200,21.86,-82.95,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/20/OR_ABI-L2-MCMIPM1-M6_G16_s2021239200,s3://noaa-goes16/ABI-L1b-RadM/2021/239/20/OR_ABI-L1b-RadM1-M6C13_G16_s2021239200,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/20/OR_ABI-L2-MCMIPM2-M6_G16_s2021239200,s3://noaa-goes16/ABI-L1b-RadM/2021/239/20/OR_ABI-L1b-RadM2-M6C13_G16_s2021239200
2021al09,Hurricane Ida,2021-08-27 20:30:00,2021239203,22.02,-83.11,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/20/OR_ABI-L2-MCMIPM1-M6_G16_s2021239203,s3://noaa-goes16/ABI-L1b-RadM/2021/239/20/OR_ABI-L1b-RadM1-M6C13_G16_s2021239203,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/20/OR_ABI-L2-MCMIPM2-M6_G16_s2021239203,s3://noaa-goes16/ABI-L1b-RadM/2021/239/20/OR_ABI-L1b-RadM2-M6C13_G16_s2021239203
2021al09,Hurricane Ida,2021-08-27 21:00:00,2021239210,22.10,-83.20,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/21/OR_ABI-L2-MCMIPM1-M6_G16_s2021239210,s3://noaa-goes16/ABI-L1b-RadM/2021/239/21/OR_ABI-L1b-RadM1-M6C13_G16_s2021239210,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/21/OR_ABI-L2-MCMIPM2-M6_G16_s2021239210,s3://noaa-goes16/ABI-L1b-RadM/2021/239/21/OR_ABI-L1b-RadM2-M6C13_G16_s2021239210
2021al09,Hurricane Ida,2021-08-27 21:30:00,2021239213,22.18,-83.29,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/21/OR_ABI-L2-MCMIPM1-M6_G16_s2021239213,s3://noaa-goes16/ABI-L1b-RadM/2021/239/21/OR_ABI-L1b-RadM1-M6C13_G16_s2021239213,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/21/OR_ABI-L2-MCMIPM2-M6_G16_s2021239213,s3://noaa-goes16/ABI-L1b-RadM/2021/239/21/OR_ABI-L1b-RadM2-M6C13_G16_s2021239213
2021al09,Hurricane Ida,2021-08-27 22:00:00,2021239220,22.26,-83.37,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/22/OR_ABI-L2-MCMIPM1-M6_G16_s2021239220,s3://noaa-goes16/ABI-L1b-RadM/2021/239/22/OR_ABI-L1b-RadM1-M6C13_G16_s2021239220,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/22/OR_ABI-L2-MCMIPM2-M6_G16_s2021239220,s3://noaa-goes16/ABI-L1b-RadM/2021/239/22/OR_ABI-L1b-RadM2-M6C13_G16_s2021239220
2021al09,Hurricane Ida,2021-08-27 22:30:00,2021239223,22.34,-83.46,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/22/OR_ABI-L2-MCMIPM1-M6_G16_s2021239223,s3://noaa-goes16/ABI-L1b-RadM/2021/239/22/OR_ABI-L1b-RadM1-M6C13_G16_s2021239223,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/22/OR_ABI-L2-MCMIPM2-M6_G16_s2021239223,s3://noaa-goes16/ABI-L1b-RadM/2021/239/22/OR_ABI-L1b-RadM2-M6C13_G16_s2021239223
2021al09,Hurricane Ida,2021-08-27 23:00:00,2021239230,22.42,-83.55,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021239230,s3://noaa-goes16/ABI-L1b-RadM/2021/239/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021239230,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021239230,s3://noaa-goes16/ABI-L1b-RadM/2021/239/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021239230
2021al09,Hurricane Ida,2021-08-27 23:30:00,2021239233,22.50,-83.64,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021239233,s3://noaa-goes16/ABI-L1b-RadM/2021/239/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021239233,s3://noaa-goes16/ABI-L2-MCMIPM/2021/239/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021239233,s3://noaa-goes16/ABI-L1b-RadM/2021/239/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021239233
2021al09,Hurricane Ida,2021-08-28 00:00:00,2021240000,22.58,-83.72,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021240000,s3://noaa-goes16/ABI-L1b-RadM/2021/240/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021240000,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021240000,s3://noaa-goes16/ABI-L1b-RadM/2021/240/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021240000
2021al09,Hurricane Ida,2021-08-28 00:30:00,2021240003,22.59,-83.59,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021240003,s3://noaa-goes16/ABI-L1b-RadM/2021/240/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021240003,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021240003,s3://noaa-goes16/ABI-L1b-RadM/2021/240/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021240003
2021al09,Hurricane Ida,2021-08-28 01:00:00,2021240010,22.68,-83.68,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021240010,s3://noaa-goes16/ABI-L1b-RadM/2021/240/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021240010,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021240010,s3://noaa-goes16/ABI-L1b-RadM/2021/240/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021240010
2021al09,Hurricane Ida,2021-08-28 01:30:00,2021240013,22.75,-83.81,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021240013,s3://noaa-goes16/ABI-L1b-RadM/2021/240/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021240013,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021240013,s3://noaa-goes16/ABI-L1b-RadM/2021/240/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021240013
2021al09,Hurricane Ida,2021-08-28 02:00:00,2021240020,22.84,-83.91,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021240020,s3://noaa-goes16/ABI-L1b-RadM/2021/240/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021240020,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021240020,s3://noaa-goes16/ABI-L1b-RadM/2021/240/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021240020
2021al09,Hurricane Ida,2021-08-28 02:30:00,2021240023,22.92,-83.91,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021240023,s3://noaa-goes16/ABI-L1b-RadM/2021/240/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021240023,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021240023,s3://noaa-goes16/ABI-L1b-RadM/2021/240/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021240023
2021al09,Hurricane Ida,2021-08-28 03:00:00,2021240030,23.00,-84.00,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021240030,s3://noaa-goes16/ABI-L1b-RadM/2021/240/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021240030,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021240030,s3://noaa-goes16/ABI-L1b-RadM/2021/240/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021240030
2021al09,Hurricane Ida,2021-08-28 03:30:00,2021240033,23.08,-84.09,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021240033,s3://noaa-goes16/ABI-L1b-RadM/2021/240/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021240033,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021240033,s3://noaa-goes16/ABI-L1b-RadM/2021/240/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021240033
2021al09,Hurricane Ida,2021-08-28 04:00:00,2021240040,23.16,-84.17,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021240040,s3://noaa-goes16/ABI-L1b-RadM/2021/240/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021240040,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021240040,s3://noaa-goes16/ABI-L1b-RadM/2021/240/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021240040
2021al09,Hurricane Ida,2021-08-28 04:30:00,2021240043,23.24,-84.26,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021240043,s3://noaa-goes16/ABI-L1b-RadM/2021/240/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021240043,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021240043,s3://noaa-goes16/ABI-L1b-RadM/2021/240/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021240043
2021al09,Hurricane Ida,2021-08-28 05:00:00,2021240050,23.32,-84.35,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021240050,s3://noaa-goes16/ABI-L1b-RadM/2021/240/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021240050,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021240050,s3://noaa-goes16/ABI-L1b-RadM/2021/240/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021240050
2021al09,Hurricane Ida,2021-08-28 05:30:00,2021240053,23.40,-84.43,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021240053,s3://noaa-goes16/ABI-L1b-RadM/2021/240/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021240053,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021240053,s3://noaa-goes16/ABI-L1b-RadM/2021/240/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021240053
2021al09,Hurricane Ida,2021-08-28 06:00:00,2021240060,23.48,-84.52,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021240060,s3://noaa-goes16/ABI-L1b-RadM/2021/240/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021240060,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021240060,s3://noaa-goes16/ABI-L1b-RadM/2021/240/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021240060
2021al09,Hurricane Ida,2021-08-28 06:30:00,2021240063,23.56,-84.61,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021240063,s3://noaa-goes16/ABI-L1b-RadM/2021/240/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021240063,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021240063,s3://noaa-goes16/ABI-L1b-RadM/2021/240/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021240063
2021al09,Hurricane Ida,2021-08-28 07:00:00,2021240070,23.64,-84.70,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021240070,s3://noaa-goes16/ABI-L1b-RadM/2021/240/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021240070,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021240070,s3://noaa-goes16/ABI-L1b-RadM/2021/240/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021240070
2021al09,Hurricane Ida,2021-08-28 07:30:00,2021240073,23.74,-84.98,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021240073,s3://noaa-goes16/ABI-L1b-RadM/2021/240/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021240073,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021240073,s3://noaa-goes16/ABI-L1b-RadM/2021/240/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021240073
2021al09,Hurricane Ida,2021-08-28 08:00:00,2021240080,23.84,-85.03,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021240080,s3://noaa-goes16/ABI-L1b-RadM/2021/240/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021240080,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021240080,s3://noaa-goes16/ABI-L1b-RadM/2021/240/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021240080
2021al09,Hurricane Ida,2021-08-28 08:30:00,2021240083,23.92,-85.11,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021240083,s3://noaa-goes16/ABI-L1b-RadM/2021/240/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021240083,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021240083,s3://noaa-goes16/ABI-L1b-RadM/2021/240/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021240083
2021al09,Hurricane Ida,2021-08-28 09:00:00,2021240090,24.00,-85.20,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/09/OR_ABI-L2-MCMIPM1-M6_G16_s2021240090,s3://noaa-goes16/ABI-L1b-RadM/2021/240/09/OR_ABI-L1b-RadM1-M6C13_G16_s2021240090,s3://noaa-goes16/ABI-L2-MCMIPM/2021/240/09/OR_ABI-L2-MCMIPM2-M6_G16_s2021240090,s3://noaa-goes16/ABI-L1b-RadM/2021/240/09/OR_ABI-L1b-RadM2-M6C13_G16_s2021240090
